Phone,Price,Mobile Link,Brand,Color,Storage,Image URL
"itel A70 | 5000 mAh Battery |13MP Dual Rear Camera | Type C Charging (Starlish Black, 64 GB)","₹6,399",https://www.flipkart.com/itel-a70-5000-mah-battery-13mp-dual-rear-camera-type-c-charging-starlish-black-64-gb/p/itm6d8c14401ec68?pid=MOBGX8MYUZN2T2GT&lid=LSTMOBGX8MYUZN2T2GT7TYQR5&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_310&otracker=browse&fm=organic&iid=c8940793-4066-4bfb-bb65-5d858a2bafa3.MOBGX8MYUZN2T2GT.SEARCH&ppt=None&ppn=None&ssid=fdbbrp5ikw0000001713282956059,itel,Stardust Silver,256 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/k/c/c/a70-a665l-itel-original-imagx8mywggdgcfm.jpeg?q=70
Kechaoda A26,₹939,https://www.flipkart.com/kechaoda-a26/p/itmfcvuscszh9sjb?pid=MOBFM53SCXM6QEBN&lid=LSTMOBFM53SCXM6QEBNJJZVRG&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_311&otracker=browse&fm=organic&iid=c8940793-4066-4bfb-bb65-5d858a2bafa3.MOBFM53SCXM6QEBN.SEARCH&ppt=None&ppn=None&ssid=fdbbrp5ikw0000001713282956059,Kechaoda,Glimmer Black,128 GB,https://rukminim2.flixcart.com/image/312/312/k2w6xe80/mobile/e/b/n/kechaoda-a26-a26-original-imafm57vj5spyz2s.jpeg?q=70
"realme 12x 5G (Twilight Purple, 128 GB)","₹13,499",https://www.flipkart.com/realme-12x-5g-twilight-purple-128-gb/p/itmaa3401e5370b5?pid=MOBGYQ6BMYWCAZEC&lid=LSTMOBGYQ6BMYWCAZECB5I66N&marketplace=FLIPKART&store=tyy%2F4io&srno=b_13_312&otracker=browse&fm=organic&iid=c8940793-4066-4bfb-bb65-5d858a2bafa3.MOBGYQ6BMYWCAZEC.SEARCH&ppt=None&ppn=None&ssid=fdbbrp5ikw0000001713282956059,realme,Aurora Gold,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/n/i/w/-original-imagzk4mfg6zf2fv.jpeg?q=70
"Nokia 110 Dual Sim, Keypad Mobile with Wireless FM Radio, Bluetooth and Rear Camera","₹1,645",https://www.flipkart.com/nokia-110-dual-sim-keypad-mobile-wireless-fm-radio-bluetooth-rear-camera/p/itmafe53a2faf91a?pid=MOBGRH6YFSBABHVE&lid=LSTMOBGRH6YFSBABHVEUPNWLK&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_313&otracker=browse&fm=organic&iid=922b627b-559c-43c6-85ea-c5fdc242d42d.MOBGRH6YFSBABHVE.SEARCH&ppt=None&ppn=None&ssid=8hmo1nfdxc0000001713282957008,Nokia,2a,Not available,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/b/g/d/-original-imags8hngfabzzbr.jpeg?q=70
"Samsung Galaxy S21 FE 5G with Snapdragon 888 (Navy, 128 GB)","₹29,999",https://www.flipkart.com/samsung-galaxy-s21-fe-5g-snapdragon-888-navy-128-gb/p/itmcb8fc8eb2e82b?pid=MOBGTKQG8T9ZHJMM&lid=LSTMOBGTKQG8T9ZHJMMA4D1AC&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_314&otracker=browse&fm=organic&iid=922b627b-559c-43c6-85ea-c5fdc242d42d.MOBGTKQG8T9ZHJMM.SEARCH&ppt=None&ppn=None&ssid=8hmo1nfdxc0000001713282957008,Samsung,Starfrost White,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/4/x/0/-original-imagtnqjjfgxzpz4.jpeg?q=70
"Nokia 105 Single SIM, Keypad Mobile Phone with Wireless FM Radio","₹1,220",https://www.flipkart.com/nokia-105-single-sim-keypad-mobile-phone-wireless-fm-radio/p/itm13dfe84676a79?pid=MOBGC96FRD7DB2R7&lid=LSTMOBGC96FRD7DB2R7QHFEAV&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_315&otracker=browse&fm=organic&iid=922b627b-559c-43c6-85ea-c5fdc242d42d.MOBGC96FRD7DB2R7.SEARCH&ppt=None&ppn=None&ssid=8hmo1nfdxc0000001713282957008,Nokia,Power Black,64 GB,https://rukminim2.flixcart.com/image/312/312/l0r1j0w0/mobile/b/h/f/-original-imagch28cnf3u3we.jpeg?q=70
"POCO M6 5G (Polaris Green, 256 GB)","₹11,999",https://www.flipkart.com/poco-m6-5g-polaris-green-256-gb/p/itmfe0561d641b16?pid=MOBGXTV9G4DAVQTC&lid=LSTMOBGXTV9G4DAVQTCYGZLUN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_316&otracker=browse&fm=organic&iid=922b627b-559c-43c6-85ea-c5fdc242d42d.MOBGXTV9G4DAVQTC.SEARCH&ppt=None&ppn=None&ssid=8hmo1nfdxc0000001713282957008,POCO,Ocean Green,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/d/3/g/-original-imagy2v5ggthbvfe.jpeg?q=70
"realme P1 5G (Peacock Green, 128 GB)","₹15,999",https://www.flipkart.com/realme-p1-5g-peacock-green-128-gb/p/itmae4447062b5b5?pid=MOBGYQ6BEHHQ9H7X&lid=LSTMOBGYQ6BEHHQ9H7XUGYV7T&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_317&otracker=browse&fm=organic&iid=en_Y3NdA2rotWP8f7gpR0KX6hibvWHO6iKam3AIEi7obwuTqzkqtGi7AO0zTJwpo7RzA8xqmKKET0VQ-FK90ZMQ2PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=8hmo1nfdxc0000001713282957008,realme,Charcoal Black,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/p/d/w/p1-5g-rmx3870-realme-original-imagzxksvkdqufye.jpeg?q=70
"Nothing Phone (2a) 5G (Black, 128 GB)","₹23,999",https://www.flipkart.com/nothing-phone-2a-5g-black-128-gb/p/itm85c6bca5edadc?pid=MOBGVMQSZWSCFFWT&lid=LSTMOBGVMQSZWSCFFWTLEUOV6&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_318&otracker=browse&fm=organic&iid=en_Y3NdA2rotWP8f7gpR0KX6hibvWHO6iKam3AIEi7obws_NUPJtY6QbCwiEcjZ5mw_y-RydFuPrWRDQ9xVlYh5c_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=8hmo1nfdxc0000001713282957008,Nothing,Ice Blue,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/h/i/x/-original-imagyr3vfpqrpkbv.jpeg?q=70
"REDMI Note 13 5G (Arctic White, 256 GB)","₹18,959",https://www.flipkart.com/redmi-note-13-5g-arctic-white-256-gb/p/itm82475e073eb2e?pid=MOBGXFFMY54GVFCJ&lid=LSTMOBGXFFMY54GVFCJ4LYFIQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_319&otracker=browse&fm=organic&iid=922b627b-559c-43c6-85ea-c5fdc242d42d.MOBGXFFMY54GVFCJ.SEARCH&ppt=None&ppn=None&ssid=8hmo1nfdxc0000001713282957008,REDMI,Ink blue,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/g/l/j/-original-imagzrfwkeu2zazh.jpeg?q=70
Kechaoda A26,₹934,https://www.flipkart.com/kechaoda-a26/p/itmfcvuscszh9sjb?pid=MOBFDZQBEZURT3RP&lid=LSTMOBFDZQBEZURT3RPOQHZVZ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_320&otracker=browse&fm=organic&iid=922b627b-559c-43c6-85ea-c5fdc242d42d.MOBFDZQBEZURT3RP.SEARCH&ppt=None&ppn=None&ssid=8hmo1nfdxc0000001713282957008,Kechaoda,Ash Black,128 GB,https://rukminim2.flixcart.com/image/312/312/jyxaw7k0/mobile/x/m/n/kechaoda-a26-a26-original-imafgwafahs5eu2t.jpeg?q=70
"POCO X6 Pro 5G (Racing Grey, 512 GB)","₹27,499",https://www.flipkart.com/poco-x6-pro-5g-racing-grey-512-gb/p/itm7134f12949dc7?pid=MOBGWMGBF7F5KBV2&lid=LSTMOBGWMGBF7F5KBV2CAM1M4&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_321&otracker=browse&fm=organic&iid=922b627b-559c-43c6-85ea-c5fdc242d42d.MOBGWMGBF7F5KBV2.SEARCH&ppt=None&ppn=None&ssid=8hmo1nfdxc0000001713282957008,POCO,Ink blue,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/q/z/q/-original-imagwzrjvypwnjzr.jpeg?q=70
"Infinix HOT 40i (Starlit Black, 256 GB)","₹9,299",https://www.flipkart.com/infinix-hot-40i-starlit-black-256-gb/p/itma7412e2a212c6?pid=MOBGXZGHWQGSK9RQ&lid=LSTMOBGXZGHWQGSK9RQPEMLHU&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_322&otracker=browse&fm=organic&iid=922b627b-559c-43c6-85ea-c5fdc242d42d.MOBGXZGHWQGSK9RQ.SEARCH&ppt=None&ppn=None&ssid=8hmo1nfdxc0000001713282957008,Infinix,Royal Blue,64 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/w/s/d/-original-imagxtngwgcfwvy5.jpeg?q=70
"itel A70 | 5000 mAh Battery |13MP Dual Rear Camera | Type C Charging (Field Green, 64 GB)","₹6,270",https://www.flipkart.com/itel-a70-5000-mah-battery-13mp-dual-rear-camera-type-c-charging-field-green-64-gb/p/itm6d8c14401ec68?pid=MOBGX8N2KHJGG5G9&lid=LSTMOBGX8N2KHJGG5G9D7UKWQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_323&otracker=browse&fm=organic&iid=922b627b-559c-43c6-85ea-c5fdc242d42d.MOBGX8N2KHJGG5G9.SEARCH&ppt=None&ppn=None&ssid=8hmo1nfdxc0000001713282957008,itel,White,512 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/y/v/8/a70-a665l-itel-original-imagx8n2ehf54ece.jpeg?q=70
"REDMI A3 (Lake Blue, 128 GB)","₹7,999",https://www.flipkart.com/redmi-a3-lake-blue-128-gb/p/itma528990c1806f?pid=MOBGYFZMVCYZ9VTH&lid=LSTMOBGYFZMVCYZ9VTH4HFVD4&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_324&otracker=browse&fm=organic&iid=922b627b-559c-43c6-85ea-c5fdc242d42d.MOBGYFZMVCYZ9VTH.SEARCH&ppt=None&ppn=None&ssid=8hmo1nfdxc0000001713282957008,REDMI,Groovy Violet,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/r/z/1/a3-mzb0gnyin-redmi-original-imagy2wsmxhzdmbq.jpeg?q=70
"itel A70 | 5000 mAh Battery |13MP Dual Rear Camera | Type C Charging (Brilliant Gold, 64 GB)","₹6,299",https://www.flipkart.com/itel-a70-5000-mah-battery-13mp-dual-rear-camera-type-c-charging-brilliant-gold-64-gb/p/itm6d8c14401ec68?pid=MOBGX8MGSZHNDZGW&lid=LSTMOBGX8MGSZHNDZGWYQCK8S&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_325&otracker=browse&fm=organic&iid=922b627b-559c-43c6-85ea-c5fdc242d42d.MOBGX8MGSZHNDZGW.SEARCH&ppt=None&ppn=None&ssid=8hmo1nfdxc0000001713282957008,itel,Starshine Green,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/t/x/5/a70-a665l-itel-original-imagx8mg6mtzgeec.jpeg?q=70
Kechaoda K10,"₹1,094",https://www.flipkart.com/kechaoda-k10/p/itmf5wgqn5hxhnt3?pid=MOBF5TAYJUFG4NGQ&lid=LSTMOBF5TAYJUFG4NGQ42WSNU&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_326&otracker=browse&fm=organic&iid=922b627b-559c-43c6-85ea-c5fdc242d42d.MOBF5TAYJUFG4NGQ.SEARCH&ppt=None&ppn=None&ssid=8hmo1nfdxc0000001713282957008,Kechaoda,Satin Blue,64 GB,https://rukminim2.flixcart.com/image/312/312/jyxaw7k0/mobile/h/x/p/kechaoda-k10-k10-original-imafgrt5puyuvftk.jpeg?q=70
"Motorola g54 5G (Midnight Blue, 128 GB)","₹14,999",https://www.flipkart.com/motorola-g54-5g-midnight-blue-128-gb/p/itm1867d5933e9e8?pid=MOBGQFX8P4HFEUCD&lid=LSTMOBGQFX8P4HFEUCDNGAP9K&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_327&otracker=browse&fm=organic&iid=922b627b-559c-43c6-85ea-c5fdc242d42d.MOBGQFX8P4HFEUCD.SEARCH&ppt=None&ppn=None&ssid=8hmo1nfdxc0000001713282957008,Motorola,Glacier Blue,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/u/g/j/-original-imagt5uejuxw2ytm.jpeg?q=70
"POCO C65 (Pastel Green, 256 GB)","₹8,999",https://www.flipkart.com/poco-c65-pastel-green-256-gb/p/itme1fa07e0c84ac?pid=MOBGXTV9GHFS38NM&lid=LSTMOBGXTV9GHFS38NMKH3FIC&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_328&otracker=browse&fm=organic&iid=922b627b-559c-43c6-85ea-c5fdc242d42d.MOBGXTV9GHFS38NM.SEARCH&ppt=None&ppn=None&ssid=8hmo1nfdxc0000001713282957008,POCO,Sea Green,64 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/g/1/p/-original-imagy2v5kfnq97xn.jpeg?q=70
"Apple iPhone 14 (Starlight, 128 GB)","₹58,999",https://www.flipkart.com/apple-iphone-14-starlight-128-gb/p/itm3485a56f6e676?pid=MOBGHWFHABH3G73H&lid=LSTMOBGHWFHABH3G73H644UNJ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_329&otracker=browse&fm=organic&iid=922b627b-559c-43c6-85ea-c5fdc242d42d.MOBGHWFHABH3G73H.SEARCH&ppt=None&ppn=None&ssid=8hmo1nfdxc0000001713282957008,Apple,Jade Black,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/m/o/b/-original-imaghx9qkugtbfrn.jpeg?q=70
"Nokia 110 Dual Sim, Keypad Mobile with Wireless FM Radio, Bluetooth and Rear Camera","₹1,699",https://www.flipkart.com/nokia-110-dual-sim-keypad-mobile-wireless-fm-radio-bluetooth-rear-camera/p/itmafe53a2faf91a?pid=MOBGRH6YDPZSC2AC&lid=LSTMOBGRH6YDPZSC2AC7A4ALN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_330&otracker=browse&fm=organic&iid=922b627b-559c-43c6-85ea-c5fdc242d42d.MOBGRH6YDPZSC2AC.SEARCH&ppt=None&ppn=None&ssid=8hmo1nfdxc0000001713282957008,Nokia,Jazzy Green,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/i/m/m/-original-imags8hhyxhrnvjs.jpeg?q=70
SAMSUNG Guru FM Plus SM-B110E/D,"₹1,449",https://www.flipkart.com/samsung-guru-fm-plus-sm-b110e-d/p/itmew8srgqg73y6p?pid=MOBEA9SJWSGMFVPP&lid=LSTMOBEA9SJWSGMFVPPTKGRAP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_331&otracker=browse&fm=organic&iid=922b627b-559c-43c6-85ea-c5fdc242d42d.MOBEA9SJWSGMFVPP.SEARCH&ppt=None&ppn=None&ssid=8hmo1nfdxc0000001713282957008,SAMSUNG,Glimmer Black,128 GB,https://rukminim2.flixcart.com/image/312/312/mobile/v/p/p/samsung-guru-fm-plus-sm-b110e-d-sm-b110e-d-original-imaea9fqzyqdwm3r.jpeg?q=70
"REDMI 12 (Jade Black, 128 GB)","₹9,499",https://www.flipkart.com/redmi-12-jade-black-128-gb/p/itm7b10fd42f78b2?pid=MOBGRMFKKDQ2A3V4&lid=LSTMOBGRMFKKDQ2A3V4XZOVEW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_332&otracker=browse&fm=organic&iid=922b627b-559c-43c6-85ea-c5fdc242d42d.MOBGRMFKKDQ2A3V4.SEARCH&ppt=None&ppn=None&ssid=8hmo1nfdxc0000001713282957008,REDMI,Ice Blue,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/h/f/w/-original-imags37hy7uz2usv.jpeg?q=70
"realme Narzo 70 Pro 5G (Glass Gold, 256 GB)","₹20,287",https://www.flipkart.com/realme-narzo-70-pro-5g-glass-gold-256-gb/p/itm5f12ccbe8d955?pid=MOBGZ5MRKJYQUKGN&lid=LSTMOBGZ5MRKJYQUKGNOR2HNM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_333&otracker=browse&fm=organic&iid=922b627b-559c-43c6-85ea-c5fdc242d42d.MOBGZ5MRKJYQUKGN.SEARCH&ppt=None&ppn=None&ssid=8hmo1nfdxc0000001713282957008,realme,Blue Black,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/8/6/m/narzo-70-pro-5g-narzo-70-pro-5g-realme-original-imagz5m63fhjgg2z.jpeg?q=70
"realme Narzo 70 Pro 5G (Glass Green, 128 GB)","₹18,990",https://www.flipkart.com/realme-narzo-70-pro-5g-glass-green-128-gb/p/itm5f12ccbe8d955?pid=MOBGZ5M4BFG2M8H5&lid=LSTMOBGZ5M4BFG2M8H5C42UDX&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_334&otracker=browse&fm=organic&iid=922b627b-559c-43c6-85ea-c5fdc242d42d.MOBGZ5M4BFG2M8H5.SEARCH&ppt=None&ppn=None&ssid=8hmo1nfdxc0000001713282957008,realme,Stardust Silver,256 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/1/0/d/narzo-70-pro-5g-narzo-70-pro-5g-realme-original-imagz5m4awttzvfz.jpeg?q=70
"LAVA Blaze (Glass Red, 64 GB)","₹8,699",https://www.flipkart.com/lava-blaze-glass-red-64-gb/p/itmbe44c3b1ad1a3?pid=MOBGEUHVFVZFGFFG&lid=LSTMOBGEUHVFVZFGFFGHE6H3W&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_335&otracker=browse&fm=organic&iid=922b627b-559c-43c6-85ea-c5fdc242d42d.MOBGEUHVFVZFGFFG.SEARCH&ppt=None&ppn=None&ssid=8hmo1nfdxc0000001713282957008,LAVA,Glimmer Black,128 GB,https://rukminim2.flixcart.com/image/312/312/l59xq4w0/mobile/6/w/w/-original-imagfz54hzex9qat.jpeg?q=70
SAMSUNG SM-B310EZDDINS,"₹1,799",https://www.flipkart.com/samsung-sm-b310ezddins/p/itm1085fbe90ba3b?pid=MOBFXZXGCNBAKUSA&lid=LSTMOBFXZXGCNBAKUSAQGOUMF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_336&otracker=browse&fm=organic&iid=922b627b-559c-43c6-85ea-c5fdc242d42d.MOBFXZXGCNBAKUSA.SEARCH&ppt=None&ppn=None&ssid=8hmo1nfdxc0000001713282957008,SAMSUNG,Aurora Gold,128 GB,https://rukminim2.flixcart.com/image/312/312/ki4w0i80-0/mobile/k/k/u/sm-b310ezddins-samsung-guru-music-2-samsung-original-imafxzxgkzwygvy4.jpeg?q=70
"realme P1 5G (Peacock Green, 128 GB)","₹15,999",https://www.flipkart.com/realme-p1-5g-peacock-green-128-gb/p/itmae4447062b5b5?pid=MOBGYQ6BEHHQ9H7X&lid=LSTMOBGYQ6BEHHQ9H7XUGYV7T&marketplace=FLIPKART&store=tyy%2F4io&srno=b_15_337&otracker=browse&fm=organic&iid=en_lpU_wcCJisWPzCM9M3XsEfPygbi_c9O6_q5SWw2kKy3LmwayZBJccHXKLFjShW_YA8xqmKKET0VQ-FK90ZMQ2PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=v23mk6dky80000001713282958079,realme,2a,Not available,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/p/d/w/p1-5g-rmx3870-realme-original-imagzxksvkdqufye.jpeg?q=70
"Nothing Phone (2a) 5G (Black, 128 GB)","₹23,999",https://www.flipkart.com/nothing-phone-2a-5g-black-128-gb/p/itm85c6bca5edadc?pid=MOBGVMQSZWSCFFWT&lid=LSTMOBGVMQSZWSCFFWTLEUOV6&marketplace=FLIPKART&store=tyy%2F4io&srno=b_15_338&otracker=browse&fm=organic&iid=en_lpU_wcCJisWPzCM9M3XsEfPygbi_c9O6_q5SWw2kKy0NLbKhlh9sWcByboe46Fjxy-RydFuPrWRDQ9xVlYh5c_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=v23mk6dky80000001713282958079,Nothing,Starfrost White,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/h/i/x/-original-imagyr3vfpqrpkbv.jpeg?q=70
Micromax J3,₹852,https://www.flipkart.com/micromax-j3/p/itm3cbcd983abd1c?pid=MOBGVE3ZQJJYBBWA&lid=LSTMOBGVE3ZQJJYBBWA7TN7XY&marketplace=FLIPKART&store=tyy%2F4io&srno=b_15_339&otracker=browse&fm=organic&iid=d81e9ca9-c70a-40ac-852b-cea51d61aabf.MOBGVE3ZQJJYBBWA.SEARCH&ppt=None&ppn=None&ssid=v23mk6dky80000001713282958079,Micromax,Power Black,64 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/x/c/i/j3-j3-micromax-original-imagve3znzy3rhay.jpeg?q=70
"realme Narzo 70 Pro 5G (Glass Green, 256 GB)","₹20,547",https://www.flipkart.com/realme-narzo-70-pro-5g-glass-green-256-gb/p/itm5f12ccbe8d955?pid=MOBGZ5MGZY6HXZWC&lid=LSTMOBGZ5MGZY6HXZWCJVZY28&marketplace=FLIPKART&store=tyy%2F4io&srno=b_15_340&otracker=browse&fm=organic&iid=d81e9ca9-c70a-40ac-852b-cea51d61aabf.MOBGZ5MGZY6HXZWC.SEARCH&ppt=None&ppn=None&ssid=v23mk6dky80000001713282958079,realme,Ocean Green,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/1/0/d/narzo-70-pro-5g-narzo-70-pro-5g-realme-original-imagz5m4awttzvfz.jpeg?q=70
"IQOO Z6 Lite 5G (With Charger) (Stellar Green, 128 GB)","₹13,450",https://www.flipkart.com/iqoo-z6-lite-5g-with-charger-stellar-green-128-gb/p/itme03e6b5c65b08?pid=MOBGZ3DBJWXNNNHR&lid=LSTMOBGZ3DBJWXNNNHREPM4XP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_15_341&otracker=browse&fm=organic&iid=d81e9ca9-c70a-40ac-852b-cea51d61aabf.MOBGZ3DBJWXNNNHR.SEARCH&ppt=None&ppn=None&ssid=v23mk6dky80000001713282958079,IQOO,Charcoal Black,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/1/c/s/z6-lite-5g-without-charger-i2208-old-iqoo-original-imaghgbhgzwfgkkg.jpeg?q=70
"REDMI 12 (Moonstone Silver, 128 GB)","₹9,999",https://www.flipkart.com/redmi-12-moonstone-silver-128-gb/p/itm6722b15672602?pid=MOBGRMFK4CSR7GGH&lid=LSTMOBGRMFK4CSR7GGHHKEX2Z&marketplace=FLIPKART&store=tyy%2F4io&srno=b_15_342&otracker=browse&fm=organic&iid=d81e9ca9-c70a-40ac-852b-cea51d61aabf.MOBGRMFK4CSR7GGH.SEARCH&ppt=None&ppn=None&ssid=v23mk6dky80000001713282958079,REDMI,Ice Blue,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/k/j/n/-original-imags37gyajqxkgp.jpeg?q=70
"REDMI 13C (Starshine Green, 256 GB)","₹10,999",https://www.flipkart.com/redmi-13c-starshine-green-256-gb/p/itm239bcaee875b5?pid=MOBGW4HKHCHBPGGH&lid=LSTMOBGW4HKHCHBPGGHGNINOX&marketplace=FLIPKART&store=tyy%2F4io&srno=b_15_343&otracker=browse&fm=organic&iid=d81e9ca9-c70a-40ac-852b-cea51d61aabf.MOBGW4HKHCHBPGGH.SEARCH&ppt=None&ppn=None&ssid=v23mk6dky80000001713282958079,REDMI,Ink blue,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/p/x/p/-original-imagxg47kjmy9qym.jpeg?q=70
"IQOO Z7 Pro 5G (Graphite Matte, 256 GB)","₹24,522",https://www.flipkart.com/iqoo-z7-pro-5g-graphite-matte-256-gb/p/itm483b74cd6f587?pid=MOBGTBFHY3K5EMWZ&lid=LSTMOBGTBFHY3K5EMWZZ8MGSQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_15_344&otracker=browse&fm=organic&iid=d81e9ca9-c70a-40ac-852b-cea51d61aabf.MOBGTBFHY3K5EMWZ.SEARCH&ppt=None&ppn=None&ssid=v23mk6dky80000001713282958079,IQOO,Ash Black,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/m/x/i/z7-pro-5g-i2301-iqoo-original-imagtbx8adek7syg.jpeg?q=70
"IQOO Z7 Pro 5G (Blue Lagoon, 256 GB)","₹24,376",https://www.flipkart.com/iqoo-z7-pro-5g-blue-lagoon-256-gb/p/itm483b74cd6f587?pid=MOBGTBFFZMJHZYNT&lid=LSTMOBGTBFFZMJHZYNT56UL1V&marketplace=FLIPKART&store=tyy%2F4io&srno=b_15_345&otracker=browse&fm=organic&iid=d81e9ca9-c70a-40ac-852b-cea51d61aabf.MOBGTBFFZMJHZYNT.SEARCH&ppt=None&ppn=None&ssid=v23mk6dky80000001713282958079,IQOO,Ink blue,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/m/a/l/z7-pro-5g-i2301-iqoo-original-imagtbxbxj5fz6zs.jpeg?q=70
Nokia 105 Classic with Charger,"₹1,099",https://www.flipkart.com/nokia-105-classic-charger/p/itmce67f340bc3c1?pid=MOBGWZUWENQGEQEQ&lid=LSTMOBGWZUWENQGEQEQELG2KS&marketplace=FLIPKART&store=tyy%2F4io&srno=b_15_346&otracker=browse&fm=organic&iid=d81e9ca9-c70a-40ac-852b-cea51d61aabf.MOBGWZUWENQGEQEQ.SEARCH&ppt=None&ppn=None&ssid=v23mk6dky80000001713282958079,Nokia,Royal Blue,64 GB,https://rukminim2.flixcart.com/image/312/312/l0r1j0w0/mobile/k/b/o/-original-imagch26hyzhgn9v.jpeg?q=70
"IQOO Z7s 5G (?Pacific Night, 128 GB)","₹16,237",https://www.flipkart.com/iqoo-z7s-5g-pacific-night-128-gb/p/itmd271c852acda8?pid=MOBGPYGMXWYFYPMX&lid=LSTMOBGPYGMXWYFYPMXBBPUXX&marketplace=FLIPKART&store=tyy%2F4io&srno=b_15_347&otracker=browse&fm=organic&iid=d81e9ca9-c70a-40ac-852b-cea51d61aabf.MOBGPYGMXWYFYPMX.SEARCH&ppt=None&ppn=None&ssid=v23mk6dky80000001713282958079,IQOO,White,512 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/screen-guard/screen-guard/d/p/j/iqoo-z7s-tempered-glass-elvana-original-imagpv7nhcjbcr8c.jpeg?q=70
Nokia 106,"₹1,399",https://www.flipkart.com/nokia-106/p/itmf0b0223c4ec8b?pid=MOBGRH6YNYVBQJSR&lid=LSTMOBGRH6YNYVBQJSR8RG1LB&marketplace=FLIPKART&store=tyy%2F4io&srno=b_15_348&otracker=browse&fm=organic&iid=d81e9ca9-c70a-40ac-852b-cea51d61aabf.MOBGRH6YNYVBQJSR.SEARCH&ppt=None&ppn=None&ssid=v23mk6dky80000001713282958079,Nokia,Groovy Violet,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/5/c/m/-original-imags8hkbrejjmar.jpeg?q=70
