Phone,Price,Mobile Link,Brand,Color,Storage,Image URL
"SAMSUNG Galaxy F15 5G (Groovy Violet, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-groovy-violet-128-gb/p/itmd0aaf528709de?pid=MOBGYBAVSDFYZFNY&lid=LSTMOBGYBAVSDFYZFNY0YSXRQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_37_872&otracker=browse&fm=organic&iid=en_OPq3ZZJvbTT5X5PNj7zeatd9d3q1ToOgWBHYA4ph3c2pZSPIRnqGHhfnKUsUbGQfhLk4k3JsJpBZV2g0tyoN3fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ao1b1pmi2o0000001713048500386,SAMSUNG,Ash Black,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/l/v/4/galaxy-f15-5g-sm-e156b-samsung-original-imagyhkbkdy56zej.jpeg?q=70
"Nokia C32 (Beach Pink, 128 GB)","₹7,489",https://www.flipkart.com/nokia-c32-beach-pink-128-gb/p/itmbf4372f9a25c7?pid=MOBGPYM3GGV8XHGX&lid=LSTMOBGPYM3GGV8XHGX29SKNR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_37_873&otracker=browse&fm=organic&iid=da029ca1-93d1-4b93-b387-0d49bb55396f.MOBGPYM3GGV8XHGX.SEARCH&ppt=None&ppn=None&ssid=ao1b1pmi2o0000001713048500386,Nokia,Ink blue,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/s/r/5/-original-imagr6gdwbbkpbhn.jpeg?q=70
Micromax S117,₹988,https://www.flipkart.com/micromax-s117/p/itm9578dec932dff?pid=MOBGXC4HSJZFMBP5&lid=LSTMOBGXC4HSJZFMBP5OBRDB2&marketplace=FLIPKART&store=tyy%2F4io&srno=b_37_874&otracker=browse&fm=organic&iid=da029ca1-93d1-4b93-b387-0d49bb55396f.MOBGXC4HSJZFMBP5.SEARCH&ppt=None&ppn=None&ssid=ao1b1pmi2o0000001713048500386,Micromax,Royal Blue,64 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/q/m/q/s117-s117-micromax-original-imagxc4hgkejqzxd.jpeg?q=70
Nokia TA-1174 / TA-1299,"₹1,192",https://www.flipkart.com/nokia-ta-1174-ta-1299/p/itm4211c288e8b81?pid=MOBEWXFKUAXUKQQA&lid=LSTMOBEWXFKUAXUKQQAIXU3ZR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_37_875&otracker=browse&fm=organic&iid=da029ca1-93d1-4b93-b387-0d49bb55396f.MOBEWXFKUAXUKQQA.SEARCH&ppt=None&ppn=None&ssid=ao1b1pmi2o0000001713048500386,Nokia,White,512 GB,https://rukminim2.flixcart.com/image/312/312/k0lbdzk0/mobile/q/q/a/nokia-105-dual-sim-2017-ta-1034-original-imafkcqugee2hhzg.jpeg?q=70
"LAVA Blaze Pro 5G (Starry Night, 128 GB)","₹12,477",https://www.flipkart.com/lava-blaze-pro-5g-starry-night-128-gb/p/itm2d5646ce4cbb0?pid=MOBGTMM67NGEHXSC&lid=LSTMOBGTMM67NGEHXSCCRRT7I&marketplace=FLIPKART&store=tyy%2F4io&srno=b_37_876&otracker=browse&fm=organic&iid=da029ca1-93d1-4b93-b387-0d49bb55396f.MOBGTMM67NGEHXSC.SEARCH&ppt=None&ppn=None&ssid=ao1b1pmi2o0000001713048500386,LAVA,Groovy Violet,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/t/p/3/blaze-pro-5g-lxx506-lava-original-imagtmm2vuvhhvpw.jpeg?q=70
"REDMI 12 5G (Jade Black, 128 GB)","₹11,999",https://www.flipkart.com/redmi-12-5g-jade-black-128-gb/p/itmb7b9567637d5c?pid=MOBGS9QU7QVWUWRD&lid=LSTMOBGS9QU7QVWUWRDWPHNEP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_37_877&otracker=browse&fm=organic&iid=en_OPq3ZZJvbTT5X5PNj7zeatd9d3q1ToOgWBHYA4ph3c2JdgkfVDxLtBcBUf2mbmnE1TTM_JEZgyfPKkEL7ypz8PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ao1b1pmi2o0000001713048500386,REDMI,Starshine Green,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/b/m/g/-original-imagxaqtqng2hpxn.jpeg?q=70
"SAMSUNG Galaxy A15 5G (Blue Black, 128 GB)","₹19,499",https://www.flipkart.com/samsung-galaxy-a15-5g-blue-black-128-gb/p/itmef383f04d3bf0?pid=MOBGWD85ZUA8BMDZ&lid=LSTMOBGWD85ZUA8BMDZUAXCNF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_37_878&otracker=browse&fm=organic&iid=en_OPq3ZZJvbTT5X5PNj7zeatd9d3q1ToOgWBHYA4ph3c1VXr_YJbzGCu_egFSA-m7clQN8UmZpY79IEFiWgo-wSPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ao1b1pmi2o0000001713048500386,SAMSUNG,Satin Blue,64 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/k/b/x/galaxy-a15-5g-sm-a156ezknins-samsung-original-imagwkgyvgfsza34.jpeg?q=70
"IQOO Neo9 Pro (Fiery Red, 256 GB)","₹38,477",https://www.flipkart.com/iqoo-neo9-pro-fiery-red-256-gb/p/itmbadc894a42a39?pid=MOBGYG97HGF6KZCJ&lid=LSTMOBGYG97HGF6KZCJQQIOWI&marketplace=FLIPKART&store=tyy%2F4io&srno=b_37_879&otracker=browse&fm=organic&iid=da029ca1-93d1-4b93-b387-0d49bb55396f.MOBGYG97HGF6KZCJ.SEARCH&ppt=None&ppn=None&ssid=ao1b1pmi2o0000001713048500386,IQOO,Glacier Blue,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/l/4/g/neo9-pro-i2304-iqoo-original-imagyg96uw4vhkzb.jpeg?q=70
"itel P40 (Dreamy Blue, 128 GB)","₹6,699",https://www.flipkart.com/itel-p40-dreamy-blue-128-gb/p/itm45bc4eb0e98dd?pid=MOBGUGHB7VP4AC8M&lid=LSTMOBGUGHB7VP4AC8MBADRGZ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_37_880&otracker=browse&fm=organic&iid=da029ca1-93d1-4b93-b387-0d49bb55396f.MOBGUGHB7VP4AC8M.SEARCH&ppt=None&ppn=None&ssid=ao1b1pmi2o0000001713048500386,itel,Sea Green,64 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/v/n/u/p40-6000mah-battery-with-fast-charging-4gb-ram-128gb-rom-p662l-original-imagughbzftyuvby.jpeg?q=70
"SAMSUNG Galaxy F15 5G (Jazzy Green, 128 GB)","₹14,499",https://www.flipkart.com/samsung-galaxy-f15-5g-jazzy-green-128-gb/p/itm3202236886884?pid=MOBGYBAVKWJWSNNQ&lid=LSTMOBGYBAVKWJWSNNQQBJZHM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_37_881&otracker=browse&fm=organic&iid=en_OPq3ZZJvbTT5X5PNj7zeatd9d3q1ToOgWBHYA4ph3c1e3CBnYJcydCTE8RtdhDrxDiQL9T68n3DkVu69V5jBrfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ao1b1pmi2o0000001713048500386,SAMSUNG,Jade Black,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/i/e/f/-original-imagymhw8g7tdyhk.jpeg?q=70
"SAMSUNG Galaxy F54 5G (Stardust Silver, 256 GB)","₹22,999",https://www.flipkart.com/samsung-galaxy-f54-5g-stardust-silver-256-gb/p/itme2f1ad33150df?pid=MOBGPN55PEBUKZX2&lid=LSTMOBGPN55PEBUKZX25RULZW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_37_882&otracker=browse&fm=organic&iid=en_OPq3ZZJvbTT5X5PNj7zeatd9d3q1ToOgWBHYA4ph3c09jQdtWf2Bfhw440XsiCfZBmfyXQAyiMdnv57zdQpa0vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ao1b1pmi2o0000001713048500386,SAMSUNG,Jazzy Green,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/q/t/h/galaxy-f54-5g-sm-e546bzshins-samsung-original-imagq79f82pfyzvh.jpeg?q=70
"SAMSUNG Galaxy A05 (Silver, 64 GB)","₹8,990",https://www.flipkart.com/samsung-galaxy-a05-silver-64-gb/p/itmcd3bdb7a8657e?pid=MOBGTZ6W2RH3NQ4P&lid=LSTMOBGTZ6W2RH3NQ4PI9IYLD&marketplace=FLIPKART&store=tyy%2F4io&srno=b_37_883&otracker=browse&fm=organic&iid=da029ca1-93d1-4b93-b387-0d49bb55396f.MOBGTZ6W2RH3NQ4P.SEARCH&ppt=None&ppn=None&ssid=ao1b1pmi2o0000001713048500386,SAMSUNG,Glimmer Black,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/d/k/z/galaxy-a05-sm-a055fzsdins-samsung-original-imagvvwmswfznsgy.jpeg?q=70
"SAMSUNG Galaxy M34 5G (Waterfall Blue, 128 GB)","₹16,749",https://www.flipkart.com/samsung-galaxy-m34-5g-waterfall-blue-128-gb/p/itm90a930aba5695?pid=MOBGRUE4PNEHGH5Z&lid=LSTMOBGRUE4PNEHGH5ZVCHQNA&marketplace=FLIPKART&store=tyy%2F4io&srno=b_37_884&otracker=browse&fm=organic&iid=da029ca1-93d1-4b93-b387-0d49bb55396f.MOBGRUE4PNEHGH5Z.SEARCH&ppt=None&ppn=None&ssid=ao1b1pmi2o0000001713048500386,SAMSUNG,Ice Blue,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/j/t/5/galaxy-m34-without-charger-sm-m346b-samsung-original-imagrue3vhfgvwjz.jpeg?q=70
"XOLO Era 4x (Gold, 16 GB)","₹6,199",https://www.flipkart.com/xolo-era-4x-gold-16-gb/p/itmfdt23n2fmd9ep?pid=MOBFDS29CFCW2YBJ&lid=LSTMOBFDS29CFCW2YBJH2BVLT&marketplace=FLIPKART&store=tyy%2F4io&srno=b_37_885&otracker=browse&fm=organic&iid=da029ca1-93d1-4b93-b387-0d49bb55396f.MOBFDS29CFCW2YBJ.SEARCH&ppt=None&ppn=None&ssid=ao1b1pmi2o0000001713048500386,XOLO,Blue Black,128 GB,https://rukminim2.flixcart.com/image/312/312/js6e1e80/mobile/y/b/j/xolo-era-4x-era-4x-original-imafdt3cpytvzndc.jpeg?q=70
"Apple iPhone 15 Plus (Pink, 128 GB)","₹75,999",https://www.flipkart.com/apple-iphone-15-plus-pink-128-gb/p/itmecb6209a78172?pid=MOBGTAGPXUWEXXWY&lid=LSTMOBGTAGPXUWEXXWYKVXCUT&marketplace=FLIPKART&store=tyy%2F4io&srno=b_37_886&otracker=browse&fm=organic&iid=da029ca1-93d1-4b93-b387-0d49bb55396f.MOBGTAGPXUWEXXWY.SEARCH&ppt=None&ppn=None&ssid=ao1b1pmi2o0000001713048500386,Apple,Stardust Silver,256 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/c/6/r/-original-imagtc6fn8fecysv.jpeg?q=70
"SAMSUNG Galaxy F14 5G (OMG Black, 128 GB)","₹10,490",https://www.flipkart.com/samsung-galaxy-f14-5g-omg-black-128-gb/p/itmae94033406fb2?pid=MOBGNBFNE6KGXCCR&lid=LSTMOBGNBFNE6KGXCCRXLTXS7&marketplace=FLIPKART&store=tyy%2F4io&srno=b_37_887&otracker=browse&fm=organic&iid=en_OPq3ZZJvbTT5X5PNj7zeatd9d3q1ToOgWBHYA4ph3c1eIP2dxltFEYY51yWKocglOZgKUa-IyZAPz9dToTfrjPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ao1b1pmi2o0000001713048500386,SAMSUNG,Glimmer Black,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/r/8/k/-original-imagtyxcgmgvtm7y.jpeg?q=70
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)","₹14,499",https://www.flipkart.com/samsung-galaxy-f15-5g-ash-black-128-gb/p/itm3886145398f59?pid=MOBGYBAVBQ86QKJT&lid=LSTMOBGYBAVBQ86QKJTGZ1L1V&marketplace=FLIPKART&store=tyy%2F4io&srno=b_37_888&otracker=browse&fm=organic&iid=en_OPq3ZZJvbTT5X5PNj7zeatd9d3q1ToOgWBHYA4ph3c2bRO9QUN-x4oUe1XPVeJNfQbrgU7v-squRrdgOMJBGB6V8WX5krIChubBlraAu4CQ%3D&ppt=None&ppn=None&ssid=ao1b1pmi2o0000001713048500386,SAMSUNG,Aurora Gold,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/k/8/n/-original-imagymhwtgmdr3v2.jpeg?q=70
"LAVA Yuva 3 with Dual Sim|5000 mAh Battery|13MP Rear Camera |Expandable Upto 512 GB (Cosmic Lavender, ...","₹7,538",https://www.flipkart.com/lava-yuva-3-dual-sim-5000-mah-battery-13mp-rear-camera-expandable-upto-512-gb-cosmic-lavender-128-gb/p/itm5aa9629786d46?pid=MOBGY58R7AEGHN8K&lid=LSTMOBGY58R7AEGHN8KKQNHEU&marketplace=FLIPKART&store=tyy%2F4io&srno=b_38_889&otracker=browse&fm=organic&iid=a6e97395-220c-4abe-bd79-15590d4be28c.MOBGY58R7AEGHN8K.SEARCH&ppt=None&ppn=None&ssid=1umiyx4mfk0000001713048501668,LAVA,2a,Not available,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/d/5/k/yuva-3-yuva-3-lava-original-imagy3x2uvnvtpaf.jpeg?q=70
"SAMSUNG Galaxy M34 5G (Graphite Black, 128 GB)","₹16,599",https://www.flipkart.com/samsung-galaxy-m34-5g-graphite-black-128-gb/p/itm8ea893bfe52dd?pid=MOBGRZU8GKJU92NZ&lid=LSTMOBGRZU8GKJU92NZHXDIXH&marketplace=FLIPKART&store=tyy%2F4io&srno=b_38_890&otracker=browse&fm=organic&iid=a6e97395-220c-4abe-bd79-15590d4be28c.MOBGRZU8GKJU92NZ.SEARCH&ppt=None&ppn=None&ssid=1umiyx4mfk0000001713048501668,SAMSUNG,Starfrost White,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/v/t/t/galaxy-m34-5g-sm-m346b-ds-samsung-original-imagrzu7ngrbzkzk.jpeg?q=70
"REDMI 13C (Starfrost White, 128 GB)","₹7,699",https://www.flipkart.com/redmi-13c-starfrost-white-128-gb/p/itm8e332b8346bef?pid=MOBGWUHSZKWBZQWJ&lid=LSTMOBGWUHSZKWBZQWJALOQ27&marketplace=FLIPKART&store=tyy%2F4io&srno=b_38_891&otracker=browse&fm=organic&iid=en__0Zq827ZuuM0AtnaKwZCjOnoGPTcy0Kg1SJZ1qtd8GzIKuc8d7Se6IP34GImMjCAqifQqQQlkcdxo6ohwL7KffUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=1umiyx4mfk0000001713048501668,REDMI,Power Black,64 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/o/k/z/-original-imagxg47dwvzqew3.jpeg?q=70
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-ash-black-128-gb/p/itm81af925bc1e26?pid=MOBGYBAVFGJGMQGY&lid=LSTMOBGYBAVFGJGMQGYZF1Q0M&marketplace=FLIPKART&store=tyy%2F4io&srno=b_38_892&otracker=browse&fm=organic&iid=en__0Zq827ZuuM0AtnaKwZCjOnoGPTcy0Kg1SJZ1qtd8GyH3JH0-joCrC0SC_S7Uw8aWVbtftfNp22HGgSThhIisfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=1umiyx4mfk0000001713048501668,SAMSUNG,Ocean Green,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/k/8/n/-original-imagymhwtgmdr3v2.jpeg?q=70
Kechaoda K66 The Music House 4,"₹1,150",https://www.flipkart.com/kechaoda-k66-music-house-4/p/itmcf4eb19d6ceeb?pid=MOBG53KGJR2M3HNG&lid=LSTMOBG53KGJR2M3HNGY1KEMT&marketplace=FLIPKART&store=tyy%2F4io&srno=b_38_893&otracker=browse&fm=organic&iid=a6e97395-220c-4abe-bd79-15590d4be28c.MOBG53KGJR2M3HNG.SEARCH&ppt=None&ppn=None&ssid=1umiyx4mfk0000001713048501668,Kechaoda,Charcoal Black,128 GB,https://rukminim2.flixcart.com/image/312/312/kr9jafk0/mobile/x/1/d/k66-the-music-house-4-k66-kechaoda-original-imag53kgznzstghv.jpeg?q=70
"REDMI Note 12 5G (Sunrise Gold, 128 GB)","₹16,499",https://www.flipkart.com/redmi-note-12-5g-sunrise-gold-128-gb/p/itm7469fb9d2c5bf?pid=MOBGRM9XDHZ2BVMH&lid=LSTMOBGRM9XDHZ2BVMHHWJVBZ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_38_894&otracker=browse&fm=organic&iid=a6e97395-220c-4abe-bd79-15590d4be28c.MOBGRM9XDHZ2BVMH.SEARCH&ppt=None&ppn=None&ssid=1umiyx4mfk0000001713048501668,REDMI,Ice Blue,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/9/3/n/-original-imags3bczffagkpc.jpeg?q=70
"SAMSUNG Galaxy F23 5G (Aqua Blue, 128 GB)","₹17,499",https://www.flipkart.com/samsung-galaxy-f23-5g-aqua-blue-128-gb/p/itm89d3030e3857e?pid=MOBGBKQFHKZHTHKJ&lid=LSTMOBGBKQFHKZHTHKJRGO4UI&marketplace=FLIPKART&store=tyy%2F4io&srno=b_38_895&otracker=browse&fm=organic&iid=a6e97395-220c-4abe-bd79-15590d4be28c.MOBGBKQFHKZHTHKJ.SEARCH&ppt=None&ppn=None&ssid=1umiyx4mfk0000001713048501668,SAMSUNG,Ink blue,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/0/h/k/-original-imagcg22czc3ggvw.jpeg?q=70
"itel P55 5G |50MP Dual Rear Camera|5000mAh Battery|Expandable Upto 1 TB (Mint Green, 64 GB)","₹9,495",https://www.flipkart.com/itel-p55-5g-50mp-dual-rear-camera-5000mah-battery-expandable-upto-1-tb-mint-green-64-gb/p/itm997ff2f1af0f8?pid=MOBGTVZETZHFUGGQ&lid=LSTMOBGTVZETZHFUGGQWS83X7&marketplace=FLIPKART&store=tyy%2F4io&srno=b_38_896&otracker=browse&fm=organic&iid=a6e97395-220c-4abe-bd79-15590d4be28c.MOBGTVZETZHFUGGQ.SEARCH&ppt=None&ppn=None&ssid=1umiyx4mfk0000001713048501668,itel,Ash Black,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/u/c/m/p661n-p55-5g-itel-original-imagtvzewwhnzghe.jpeg?q=70
"Xiaomi 14 Ultra (White, 512 GB)","₹99,999",https://www.flipkart.com/xiaomi-14-ultra-white-512-gb/p/itmedf0f28337915?pid=MOBGZZBHFXB2E5KK&lid=LSTMOBGZZBHFXB2E5KKNU2ABM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_38_897&otracker=browse&fm=organic&iid=en__0Zq827ZuuM0AtnaKwZCjOnoGPTcy0Kg1SJZ1qtd8GxeQcwhg5ALtWn3B5d1hlUtykqNflJ_-BX_74fE3mxi_vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=1umiyx4mfk0000001713048501668,Xiaomi,Ink blue,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/m/i/o/14-ultra-mzb0gvnin-xiaomi-original-imagzt8cw9q2zgae.jpeg?q=70
"SAMSUNG Galaxy F15 5G (Groovy Violet, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-groovy-violet-128-gb/p/itmd0aaf528709de?pid=MOBGYBAVSDFYZFNY&lid=LSTMOBGYBAVSDFYZFNY0YSXRQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_38_898&otracker=browse&fm=organic&iid=en__0Zq827ZuuM0AtnaKwZCjOnoGPTcy0Kg1SJZ1qtd8GwyynLL298HyUEEY-IoIzrBhLk4k3JsJpBZV2g0tyoN3fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=1umiyx4mfk0000001713048501668,SAMSUNG,Royal Blue,64 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/l/v/4/galaxy-f15-5g-sm-e156b-samsung-original-imagyhkbkdy56zej.jpeg?q=70
"REDMI A3 (Lake Blue, 64 GB)","₹7,299",https://www.flipkart.com/redmi-a3-lake-blue-64-gb/p/itm69ddfef16f500?pid=MOBGZF9PUGMC2MST&lid=LSTMOBGZF9PUGMC2MSTHYM9G9&marketplace=FLIPKART&store=tyy%2F4io&srno=b_38_899&otracker=browse&fm=organic&iid=a6e97395-220c-4abe-bd79-15590d4be28c.MOBGZF9PUGMC2MST.SEARCH&ppt=None&ppn=None&ssid=1umiyx4mfk0000001713048501668,REDMI,White,512 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/r/z/1/a3-mzb0gnyin-redmi-original-imagy2wsmxhzdmbq.jpeg?q=70
"Apple iPhone 14 Plus (Yellow, 256 GB)","₹75,999",https://www.flipkart.com/apple-iphone-14-plus-yellow-256-gb/p/itma3eca99a370df?pid=MOBGNHT7DMZ3DZPJ&lid=LSTMOBGNHT7DMZ3DZPJT7XGHX&marketplace=FLIPKART&store=tyy%2F4io&srno=b_38_900&otracker=browse&fm=organic&iid=a6e97395-220c-4abe-bd79-15590d4be28c.MOBGNHT7DMZ3DZPJ.SEARCH&ppt=None&ppn=None&ssid=1umiyx4mfk0000001713048501668,Apple,Groovy Violet,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/0/h/8/-original-imagnhussytbyhpd.jpeg?q=70
"REDMI 12 5G (Jade Black, 128 GB)","₹11,999",https://www.flipkart.com/redmi-12-5g-jade-black-128-gb/p/itmb7b9567637d5c?pid=MOBGS9QU7QVWUWRD&lid=LSTMOBGS9QU7QVWUWRDWPHNEP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_38_901&otracker=browse&fm=organic&iid=en__0Zq827ZuuM0AtnaKwZCjOnoGPTcy0Kg1SJZ1qtd8GyqXPTeONBpl_oYwYGmF6231TTM_JEZgyfPKkEL7ypz8PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=1umiyx4mfk0000001713048501668,REDMI,Starshine Green,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/b/m/g/-original-imagxaqtqng2hpxn.jpeg?q=70
"SAMSUNG Galaxy A15 5G (Blue Black, 128 GB)","₹19,499",https://www.flipkart.com/samsung-galaxy-a15-5g-blue-black-128-gb/p/itmef383f04d3bf0?pid=MOBGWD85ZUA8BMDZ&lid=LSTMOBGWD85ZUA8BMDZUAXCNF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_38_902&otracker=browse&fm=organic&iid=en__0Zq827ZuuM0AtnaKwZCjOnoGPTcy0Kg1SJZ1qtd8GzF4PtOsGjU5Vpo2nc8l4OBlQN8UmZpY79IEFiWgo-wSPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=1umiyx4mfk0000001713048501668,SAMSUNG,Satin Blue,64 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/k/b/x/galaxy-a15-5g-sm-a156ezknins-samsung-original-imagwkgyvgfsza34.jpeg?q=70
Kechaoda K33,"₹1,069",https://www.flipkart.com/kechaoda-k33/p/itm41683138b2386?pid=MOBGT9RBRTZHQFJ3&lid=LSTMOBGT9RBRTZHQFJ3DVRWPR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_38_903&otracker=browse&fm=organic&iid=a6e97395-220c-4abe-bd79-15590d4be28c.MOBGT9RBRTZHQFJ3.SEARCH&ppt=None&ppn=None&ssid=1umiyx4mfk0000001713048501668,Kechaoda,Glacier Blue,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/s/n/q/k33-k33-kechaoda-original-imagt9rbhfwgea7d.jpeg?q=70
Kechaoda K33,"₹1,060",https://www.flipkart.com/kechaoda-k33/p/itm41683138b2386?pid=MOBGT9R4FUKQNEZK&lid=LSTMOBGT9R4FUKQNEZKAFTXJH&marketplace=FLIPKART&store=tyy%2F4io&srno=b_38_904&otracker=browse&fm=organic&iid=a6e97395-220c-4abe-bd79-15590d4be28c.MOBGT9R4FUKQNEZK.SEARCH&ppt=None&ppn=None&ssid=1umiyx4mfk0000001713048501668,Kechaoda,Sea Green,64 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/l/s/l/k33-k33-kechaoda-original-imagt9r4staxjute.jpeg?q=70
Kechaoda K33,"₹1,055",https://www.flipkart.com/kechaoda-k33/p/itm41683138b2386?pid=MOBGT9QWBPUD8MQ4&lid=LSTMOBGT9QWBPUD8MQ4MASQ9W&marketplace=FLIPKART&store=tyy%2F4io&srno=b_38_905&otracker=browse&fm=organic&iid=a6e97395-220c-4abe-bd79-15590d4be28c.MOBGT9QWBPUD8MQ4.SEARCH&ppt=None&ppn=None&ssid=1umiyx4mfk0000001713048501668,Kechaoda,Jade Black,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/3/l/i/k33-k33-kechaoda-original-imagt9qwaqmrhyww.jpeg?q=70
"LAVA Blaze 2 (Glass Black, 128 GB)","₹7,958",https://www.flipkart.com/lava-blaze-2-glass-black-128-gb/p/itmf80a55fc35fa8?pid=MOBGRKHEWY8UCPPF&lid=LSTMOBGRKHEWY8UCPPFLWHLVU&marketplace=FLIPKART&store=tyy%2F4io&srno=b_38_906&otracker=browse&fm=organic&iid=a6e97395-220c-4abe-bd79-15590d4be28c.MOBGRKHEWY8UCPPF.SEARCH&ppt=None&ppn=None&ssid=1umiyx4mfk0000001713048501668,LAVA,Jazzy Green,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/m/9/r/blaze-2-blaze-2-lava-original-imagrkhdcvhvyr2h.jpeg?q=70
"SAMSUNG Galaxy F15 5G (Jazzy Green, 128 GB)","₹14,499",https://www.flipkart.com/samsung-galaxy-f15-5g-jazzy-green-128-gb/p/itm3202236886884?pid=MOBGYBAVKWJWSNNQ&lid=LSTMOBGYBAVKWJWSNNQQBJZHM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_38_907&otracker=browse&fm=organic&iid=en__0Zq827ZuuM0AtnaKwZCjOnoGPTcy0Kg1SJZ1qtd8GzSGes5kItrXohlyejlQR6CDiQL9T68n3DkVu69V5jBrfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=1umiyx4mfk0000001713048501668,SAMSUNG,Glimmer Black,128 GB,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/i/e/f/-original-imagymhw8g7tdyhk.jpeg?q=70
